player_id,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm,player_name,team_id,is_home,is_starter
duranke01,29.85,0.61,0.526,0.263,0.474,3.8,18.2,11.8,44.5,0.0,4.3,4.2,32.3,147.0,110.0,17.5,Kevin Durant,OKC,False,True
westbru01,26.15,0.615,0.625,0.438,0.5,4.4,13.9,9.7,28.4,5.6,0.0,9.3,33.1,130.0,103.0,15.1,Russell Westbrook,OKC,False,True
ibakase01,23.666666666666668,0.589,0.545,0.364,0.182,4.8,3.8,4.3,0.0,4.1,0.0,7.8,21.9,124.0,111.0,0.5,Serge Ibaka,OKC,False,True
adamsst01,20.25,0.644,0.667,0.0,0.667,11.3,26.8,20.0,5.6,2.4,0.0,0.0,7.7,158.0,105.0,3.6,Steven Adams,OKC,False,True
roberan03,17.533333333333335,1.0,1.0,0.0,0.0,6.5,15.5,11.5,0.0,0.0,3.7,0.0,4.6,204.0,112.0,2.2,Andre Roberson,OKC,False,True
foyera01,28.066666666666666,0.945,0.917,0.833,0.333,0.0,12.9,7.2,0.0,0.0,0.0,12.7,11.3,165.0,116.0,1.3,Randy Foye,OKC,False,False
kanteen01,25.733333333333334,0.521,0.467,0.067,0.2,31.1,17.6,23.6,5.5,0.0,2.5,10.9,28.7,122.0,112.0,-3.6,Enes Kanter,OKC,False,False
singlky01,23.016666666666666,0.571,0.571,0.286,0.0,0.0,7.9,4.4,5.4,2.1,0.0,12.5,14.0,111.0,113.0,-3.7,Kyle Singler,OKC,False,False
payneca01,21.65,0.338,0.25,0.25,0.25,0.0,16.7,9.3,20.8,0.0,3.0,18.4,20.2,85.0,112.0,-11.2,Cameron Payne,OKC,False,False
waitedi01,11.083333333333334,0.425,0.3,0.4,0.4,10.3,0.0,4.6,0.0,0.0,0.0,0.0,21.4,119.0,121.0,-8.1,Dion Waiters,OKC,False,False
morroan01,6.883333333333333,0.667,0.667,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,141.0,121.0,-0.8,Anthony Morrow,OKC,False,False
collini01,4.1,,,,,55.7,22.1,37.0,49.8,0.0,0.0,,0.0,224.0,112.0,25.1,Nick Collison,OKC,False,False
mohamna01,2.0166666666666666,1.0,1.0,0.0,0.0,0.0,44.9,25.1,0.0,0.0,0.0,0.0,20.0,200.0,102.0,18.6,Nazr Mohammed,OKC,False,False
thomais02,29.016666666666666,0.684,0.658,0.211,0.263,0.0,7.9,3.5,7.6,0.0,0.0,12.4,34.5,122.0,138.0,5.9,Isaiah Thomas,BOS,True,True
bradlav01,26.25,0.53,0.455,0.091,0.455,3.5,4.4,3.8,11.9,1.9,0.0,7.0,22.4,114.0,135.0,-2.3,Avery Bradley,BOS,True,True
johnsam01,24.683333333333334,0.739,0.714,0.0,0.143,18.3,32.4,24.6,32.1,0.0,2.9,11.8,14.2,155.0,127.0,11.9,Amir Johnson,BOS,True,True
smartma01,22.75,0.1,0.1,0.4,0.0,11.9,20.1,15.5,5.6,2.2,0.0,9.1,20.0,45.0,128.0,-16.9,Marcus Smart,BOS,True,True
sullija01,19.9,0.5,0.5,0.0,0.0,9.1,11.5,10.2,0.0,0.0,0.0,7.7,27.1,102.0,136.0,-7.1,Jared Sullinger,BOS,True,True
youngja01,22.433333333333334,0.0,0.0,1.0,0.0,4.0,5.1,4.5,10.7,2.2,0.0,40.0,9.2,32.0,134.0,-11.4,James Young,BOS,True,False
olynyke01,21.666666666666668,0.397,0.143,0.286,1.0,4.2,15.8,9.3,5.9,0.0,0.0,9.0,21.2,92.0,135.0,-9.1,Kelly Olynyk,BOS,True,False
turneev01,20.866666666666667,0.333,0.333,0.167,0.0,0.0,5.5,2.4,6.5,0.0,0.0,0.0,11.9,83.0,138.0,-12.3,Evan Turner,BOS,True,False
zellety01,18.15,0.687,0.556,0.0,0.667,5.0,12.6,8.4,0.0,0.0,7.9,0.0,26.6,152.0,131.0,8.2,Tyler Zeller,BOS,True,False
roziete01,14.666666666666666,0.644,0.5,0.333,0.667,6.2,0.0,3.4,26.7,0.0,0.0,0.0,11.0,164.0,140.0,6.1,Terry Rozier,BOS,True,False
hunterj01,10.7,0.5,0.5,1.0,0.0,0.0,21.4,9.4,12.6,4.6,0.0,0.0,11.6,122.0,123.0,5.7,R.J. Hunter,BOS,True,False
mickejo01,8.9,0.727,0.667,0.0,0.333,10.2,12.8,11.4,0.0,0.0,8.0,0.0,16.0,160.0,131.0,8.1,Jordan Mickey,BOS,True,False
clarkco01,0.03333333333333333,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,141.0,-1000.0,Coty Clarke,BOS,True,False
